idx,trace_idx,confidence,correct,faithfulness,utility,coherence,factuality,reasoning_score,judge_ok,error
38,5,0.3342167106453417,False,3,3,3,3,0.5,True,
142,1,0.3335746027240095,False,4,4,4,5,0.8125,True,
88,1,0.3331107348349883,False,4,4,4,5,0.8125,True,
63,8,0.3345321271315662,True,5,5,5,5,1.0,True,
56,7,0.33303159003817534,True,5,5,5,5,1.0,True,
22,9,0.33258503525964034,True,5,5,5,5,1.0,True,
81,1,0.33442615116064855,False,3,3,3,4,0.5625,True,
80,2,0.3323397607543017,True,5,5,5,5,1.0,True,
126,2,0.3312404306268856,False,3,3,3,3,0.5,True,
71,1,0.3308740215458298,True,5,5,5,5,1.0,True,
78,0,0.33105776273034426,True,5,5,5,5,1.0,True,
162,7,0.3308728685463173,False,3,3,3,3,0.5,True,
146,4,0.3325528988612852,False,3,3,4,3,0.5625,True,
61,0,0.3321526259404634,False,4,4,4,4,0.75,True,
74,14,0.3314473440608494,False,2,2,3,2,0.3125,True,
130,14,0.3301774416407719,False,2,2,3,2,0.3125,True,
9,8,0.329664404605895,True,5,5,5,5,1.0,True,
69,8,0.3296725568834907,False,4,4,4,4,0.75,True,
92,4,0.33017626247530524,False,3,3,4,3,0.5625,True,
146,10,0.3305492426966393,False,3,3,3,3,0.5,True,
69,2,0.3292294849257474,True,5,5,5,5,1.0,True,
82,14,0.32821280590550694,True,5,5,5,5,1.0,True,
27,14,0.32938620352461156,False,4,4,4,4,0.75,True,
47,15,0.32915831301885745,True,5,5,5,5,1.0,True,
136,5,0.32853752603540676,False,4,3,4,4,0.6875,True,
3,13,0.32755679645088254,True,5,5,5,5,1.0,True,
72,10,0.3270269767094382,True,5,5,5,5,1.0,True,
68,6,0.3279288353748548,True,5,5,5,5,1.0,True,
64,14,0.326805003061965,False,4,4,4,4,0.75,True,
4,9,0.3267815588280918,True,5,5,5,5,1.0,True,
94,9,0.32604215414570686,True,5,5,5,5,1.0,True,
30,8,0.3280582401458834,True,5,5,5,5,1.0,True,
47,13,0.3258769384619075,True,5,5,5,5,1.0,True,
157,11,0.32831816660236857,True,5,5,5,5,1.0,True,
68,4,0.3258539026352946,True,5,5,5,5,1.0,True,
143,4,0.32529979476051807,False,3,3,3,3,0.5,True,
80,0,0.3250631028902404,True,5,5,5,5,1.0,True,
119,3,0.32492613882452775,False,3,3,4,3,0.5625,True,
155,12,0.3250373119533983,False,4,4,4,4,0.75,True,
83,4,0.32554361204754145,False,3,4,4,3,0.625,True,
155,10,0.32535593955776543,False,4,4,4,4,0.75,True,
131,4,0.32446843170621825,False,3,3,3,3,0.5,True,
127,11,0.32474280277786655,True,5,5,5,5,1.0,True,
162,2,0.32443386577453703,False,3,3,4,3,0.5625,True,
123,6,0.3246967895473489,True,5,5,5,5,1.0,True,
131,5,0.32404023381275343,False,4,3,4,3,0.625,True,
0,6,0.3236356749334497,False,3,3,4,3,0.5625,True,
46,15,0.32350934307122126,True,5,5,5,5,1.0,True,
42,10,0.32332761233681556,True,4,4,4,5,0.8125,True,
30,14,0.3234382866239329,True,5,5,5,5,1.0,True,
92,13,0.3232617295222159,True,4,4,4,5,0.8125,True,
8,7,0.3224877213725572,True,5,5,5,5,1.0,True,
150,14,0.3226752633824259,False,3,3,3,4,0.5625,True,
143,15,0.322981965189662,True,5,5,5,5,1.0,True,
19,7,0.322395238833648,False,3,3,4,3,0.5625,True,
81,4,0.3223317199672115,False,3,3,4,4,0.625,True,
127,8,0.3220689770000126,False,3,4,4,4,0.6875,True,
141,6,0.32152867863329765,False,2,2,3,2,0.3125,True,
112,2,0.3219246282988984,False,4,4,4,4,0.75,True,
152,14,0.3214683226971561,False,4,4,4,5,0.8125,True,
29,3,0.3211696721121114,True,5,5,5,5,1.0,True,
33,11,0.32092593968410765,False,4,4,4,4,0.75,True,
146,0,0.3202959994349061,False,4,3,4,4,0.6875,True,
26,15,0.320229832663438,False,4,4,4,4,0.75,True,
85,5,0.3202071323280406,True,5,5,5,5,1.0,True,
112,5,0.31989267928609066,True,5,5,5,5,1.0,True,
119,14,0.31933519551710476,False,3,3,4,3,0.5625,True,
2,13,0.3196729311897244,True,5,5,5,5,1.0,True,
19,4,0.3193031917799953,False,2,2,3,2,0.3125,True,
61,4,0.31924045140121526,True,4,5,4,5,0.875,True,
68,12,0.3191011415156468,True,5,5,5,5,1.0,True,
15,9,0.3190866226471858,True,5,5,5,5,1.0,True,
112,0,0.31872287481256284,True,5,5,5,5,1.0,True,
71,10,0.31849448761110466,True,5,5,5,5,1.0,True,
82,7,0.31815942279552495,True,4,4,4,5,0.8125,True,
13,0,0.31772124077014674,True,5,5,5,5,1.0,True,
143,3,0.3178954083438836,False,3,3,3,4,0.5625,True,
69,5,0.31730373325872463,True,5,5,5,5,1.0,True,
154,11,0.3175768862809662,True,5,5,5,5,1.0,True,
25,4,0.31739702256363117,True,5,5,5,5,1.0,True,
154,13,0.31728734654568236,True,5,5,5,5,1.0,True,
21,2,0.3172878118535328,True,5,5,5,5,1.0,True,
36,5,0.31717670486831184,True,5,5,5,5,1.0,True,
130,3,0.3170717981897586,False,2,2,3,2,0.3125,True,
39,7,0.3169550049600163,False,3,3,4,3,0.5625,True,
142,14,0.3172865725532134,False,4,4,4,4,0.75,True,
8,10,0.31651005138907984,True,5,5,5,5,1.0,True,
121,14,0.31646994989911725,True,5,5,5,5,1.0,True,
72,5,0.3161413902836163,True,5,5,5,5,1.0,True,
68,14,0.31486360615588505,False,3,3,4,4,0.625,True,
27,3,0.3151972238523483,True,5,5,5,5,1.0,True,
94,15,0.31476891461054,True,5,5,5,5,1.0,True,
105,4,0.3162125702331032,False,3,3,3,3,0.5,True,
57,6,0.3145259867995353,False,3,3,4,3,0.5625,True,
38,4,0.3153077338267686,False,3,3,3,3,0.5,True,
4,7,0.3144676047395437,True,5,5,5,5,1.0,True,
6,7,0.3144169681158152,False,3,2,3,3,0.4375,True,
94,1,0.3129787059085786,False,4,4,4,5,0.8125,True,
56,12,0.3140650292853528,True,5,5,5,5,1.0,True,
56,13,0.31361170587487097,True,5,5,5,5,1.0,True,
33,10,0.3134564797854156,True,5,5,5,5,1.0,True,
78,9,0.31505210864318306,True,5,5,5,5,1.0,True,
45,5,0.31292538079399906,True,5,5,5,5,1.0,True,
92,3,0.31184467294073853,True,5,5,5,5,1.0,True,
82,1,0.3122578708150401,False,4,3,4,3,0.625,True,
38,12,0.3128903496342077,False,3,2,3,2,0.375,True,
7,13,0.31211924110159633,True,5,5,5,5,1.0,True,
107,9,0.3117362775856392,True,5,5,5,5,1.0,True,
150,5,0.3116518359478383,True,5,5,5,5,1.0,True,
9,12,0.31139743347125914,True,5,5,5,5,1.0,True,
161,1,0.31135356406433523,False,3,3,3,3,0.5,True,
87,1,0.31131750081940707,True,5,5,5,5,1.0,True,
135,4,0.3112483346853418,False,2,2,3,2,0.3125,True,
63,3,0.31102781553181397,False,4,4,4,4,0.75,True,
20,10,0.3110339781416297,False,3,3,4,3,0.5625,True,
50,13,0.3103793872705236,False,3,3,3,3,0.5,True,
147,11,0.31019778226225725,True,5,5,5,5,1.0,True,
105,6,0.3104002439959276,True,5,5,5,5,1.0,True,
146,5,0.3100992611231046,False,3,3,4,3,0.5625,True,
75,2,0.30978477464720605,False,3,3,3,2,0.4375,True,
114,3,0.3095477258204182,False,2,2,3,3,0.375,True,
130,13,0.3106154327608685,False,2,2,3,2,0.3125,True,
141,0,0.30949337738803717,False,3,3,4,3,0.5625,True,
8,13,0.3092925541363121,False,3,2,3,2,0.375,True,
71,7,0.30912315028427734,True,5,5,5,5,1.0,True,
103,15,0.30882202971649314,False,3,3,4,3,0.5625,True,
127,13,0.3093377093754055,True,5,5,5,5,1.0,True,
149,2,0.3088122238184618,True,5,5,5,5,1.0,True,
35,15,0.30855365531876244,True,5,5,5,5,1.0,True,
114,12,0.30876622346974936,True,4,4,4,5,0.8125,True,
153,12,0.30835189714027916,False,4,4,4,4,0.75,True,
9,15,0.308251590688872,True,5,5,5,5,1.0,True,
