idx,trace_idx,confidence,correct,faithfulness,utility,coherence,factuality,reasoning_score,judge_ok,error
156,11,0.7210765464475667,True,5,5,5,5,1.0,True,
26,8,0.7210040350873917,False,2,2,2,3,0.3125,True,
106,4,0.7192999400268631,True,5,5,5,5,1.0,True,
50,14,0.7178535177050485,True,3,3,3,4,0.5625,True,
106,0,0.7174058828515365,True,4,4,4,5,0.8125,True,
50,10,0.7118404627747189,True,3,3,3,3,0.5,True,
106,1,0.7094829608626564,True,5,5,5,5,1.0,True,
7,12,0.7065753921671561,True,4,5,4,5,0.875,True,
7,8,0.7065753921671561,True,4,5,4,5,0.875,True,
81,12,0.695824426124359,True,3,3,3,4,0.5625,True,
123,1,0.693514003688144,True,3,3,3,5,0.625,True,
50,9,0.6927728700399339,True,4,5,4,5,0.875,True,
81,5,0.6928375219033245,False,2,2,2,3,0.3125,True,
50,1,0.6925442761162744,True,5,5,5,5,1.0,True,
75,10,0.694698616271717,True,5,5,5,5,1.0,True,
50,0,0.6902300333323703,True,4,4,4,5,0.8125,True,
103,0,0.6889485156992644,True,5,5,5,5,1.0,True,
144,15,0.6857625329071789,False,2,2,2,2,0.25,True,
117,1,0.6850529395347676,True,5,5,5,5,1.0,True,
93,3,0.6722035510115715,False,2,2,2,2,0.25,True,
123,6,0.6680960701351953,True,4,5,4,5,0.875,True,
103,4,0.6869357169063258,False,3,3,3,4,0.5625,True,
3,7,0.6649936731348307,True,5,5,5,5,1.0,True,
3,12,0.6649936731348307,True,4,5,4,5,0.875,True,
3,13,0.6649936731348307,True,3,4,4,5,0.75,True,
139,8,0.6634701929955586,False,2,3,3,3,0.4375,True,
14,13,0.6515450316440022,True,4,5,4,5,0.875,True,
14,15,0.6515450316440022,True,5,5,5,5,1.0,True,
127,0,0.6540551585582479,False,4,4,4,5,0.8125,True,
47,1,0.6519015261449922,False,4,4,4,4,0.75,True,
19,14,0.6893910528606361,True,5,5,5,5,1.0,True,
123,8,0.650259070288173,True,4,4,4,5,0.8125,True,
5,9,0.6497818359260279,False,3,3,3,4,0.5625,True,
46,1,0.6465203675183863,True,4,5,4,5,0.875,True,
147,5,0.6444035858816775,True,1,1,1,1,0.0,True,
123,11,0.645281058522289,False,2,3,3,3,0.4375,True,
124,12,0.6452986484909551,True,4,4,4,4,0.75,True,
150,11,0.6433742499289166,True,2,2,2,3,0.3125,True,
96,12,0.6395871690709289,True,4,5,4,5,0.875,True,
9,5,0.6512457723603854,False,3,3,3,2,0.4375,True,
158,1,0.6425196183436284,True,4,5,4,5,0.875,True,
142,14,0.6395424673442738,False,2,3,3,3,0.4375,True,
146,6,0.6411342338457764,True,5,5,5,5,1.0,True,
25,6,0.6389379103389466,True,5,5,5,5,1.0,True,
142,4,0.6362586951702938,False,3,4,3,4,0.625,True,
104,13,0.6369242232285973,True,4,4,3,5,0.75,True,
93,9,0.6324482796321098,False,3,3,3,3,0.5,True,
4,3,0.6318447218902297,True,5,5,5,5,1.0,True,
82,14,0.6294905154818458,False,3,4,3,4,0.625,True,
156,9,0.6255873575236514,True,5,5,5,5,1.0,True,
25,12,0.6305824760686306,True,5,5,5,5,1.0,True,
5,8,0.6320086688711203,False,3,3,3,3,0.5,True,
28,0,0.6246801294453942,True,3,3,3,5,0.625,True,
111,10,0.6234453784031686,True,5,5,5,5,1.0,True,
55,3,0.6214937500215413,True,4,4,3,5,0.75,True,
117,13,0.6204089675025742,False,3,4,3,4,0.625,True,
124,13,0.6202096265375278,True,3,4,3,4,0.625,True,
96,1,0.6204587284675588,False,3,3,4,4,0.625,True,
53,3,0.6186473848593579,True,3,3,3,4,0.5625,True,
26,3,0.6179815658883541,False,3,3,3,4,0.5625,True,
55,0,0.6179152402424535,True,3,3,3,4,0.5625,True,
85,14,0.6154542096489453,True,4,5,4,5,0.875,True,
55,1,0.6179152402424535,True,3,3,3,4,0.5625,True,
55,15,0.6149674679469785,True,3,4,3,5,0.6875,True,
106,12,0.6136476041105342,True,5,5,5,5,1.0,True,
71,11,0.6133787310163292,True,5,5,5,5,1.0,True,
26,11,0.6132642478471799,False,3,3,3,4,0.5625,True,
121,15,0.6121547598667862,False,3,4,3,4,0.625,True,
111,11,0.6106402226310144,False,2,3,3,3,0.4375,True,
110,3,0.6098132306962227,False,3,4,4,4,0.6875,True,
107,13,0.6110131352951417,False,2,3,3,3,0.4375,True,
75,12,0.6065650816471587,False,2,2,3,2,0.3125,True,
25,11,0.6062861315955288,True,4,4,4,5,0.8125,True,
158,11,0.6000660224211517,True,3,4,4,4,0.6875,True,
27,3,0.6054978882945937,True,4,4,4,5,0.8125,True,
49,14,0.597871795558055,True,4,4,4,5,0.8125,True,
18,2,0.5977440402771472,True,4,5,4,5,0.875,True,
155,10,0.6039298903683256,False,4,4,4,5,0.8125,True,
139,3,0.5946860950622175,False,3,4,3,4,0.625,True,
8,2,0.5945838484102761,True,4,4,4,5,0.8125,True,
127,4,0.5955035033958316,True,5,5,5,5,1.0,True,
140,0,0.5976444168266679,False,2,2,2,2,0.25,True,
139,4,0.5942804693493818,True,4,4,4,5,0.8125,True,
142,11,0.5931205065847234,False,2,2,3,2,0.3125,True,
136,15,0.5931932180095453,True,5,5,5,5,1.0,True,
117,15,0.5920149962628695,False,3,4,4,5,0.75,True,
98,11,0.5926532748310556,True,2,3,2,3,0.375,True,
160,5,0.5968604337499474,False,3,3,3,3,0.5,True,
156,3,0.5912602270820666,True,3,4,3,4,0.625,True,
98,12,0.5915972769965324,True,5,5,5,5,1.0,True,
27,4,0.5893189795018104,True,5,5,5,5,1.0,True,
27,7,0.5877345274938774,True,4,5,4,5,0.875,True,
27,5,0.5883371143779412,True,5,5,5,5,1.0,True,
142,2,0.5911844251145671,False,3,3,3,3,0.5,True,
93,14,0.5911782259050093,False,3,3,4,4,0.625,True,
93,5,0.5916365077768007,False,2,2,2,2,0.25,True,
94,0,0.5841377401053527,False,3,4,3,4,0.625,True,
17,6,0.5852600687169853,True,4,5,4,5,0.875,True,
123,3,0.5832386318407876,True,3,4,3,5,0.6875,True,
63,4,0.5817279341449915,True,4,5,4,5,0.875,True,
143,14,0.5835816912812848,True,5,5,5,5,1.0,True,
111,1,0.584349767553054,True,5,5,5,5,1.0,True,
85,4,0.5803544645330694,True,5,5,5,5,1.0,True,
148,10,0.5801246764926379,True,4,4,4,5,0.8125,True,
85,3,0.5794919658745364,True,5,5,5,5,1.0,True,
74,12,0.5771208810946149,True,4,4,4,5,0.8125,True,
74,5,0.576812742471247,True,3,3,2,4,0.5,True,
74,8,0.5790577055266769,True,5,5,5,5,1.0,True,
149,7,0.5793950994438632,True,5,5,5,5,1.0,True,
61,8,0.5738481964528618,True,5,5,5,5,1.0,True,
94,7,0.5752118163106974,False,2,2,3,3,0.375,True,
94,8,0.5735117410306262,False,4,4,4,5,0.8125,True,
46,9,0.5721122908209128,False,3,3,3,3,0.5,True,
127,7,0.5678041578963416,False,3,4,4,4,0.6875,True,
76,12,0.5668616589149571,True,5,5,5,5,1.0,True,
37,11,0.5766339954482946,False,3,4,4,4,0.6875,True,
143,5,0.5620696982250805,True,5,5,5,5,1.0,True,
61,7,0.5695873806814618,True,5,5,5,5,1.0,True,
104,3,0.5660098474690247,True,4,5,4,5,0.875,True,
126,5,0.5613938513146483,False,2,2,2,2,0.25,True,
14,9,0.5619331759586467,True,4,5,4,5,0.875,True,
30,8,0.5615250763226238,True,2,2,2,5,0.4375,True,
20,10,0.5611806745051682,True,4,4,4,5,0.8125,True,
127,12,0.5667658126460128,False,3,4,4,5,0.75,True,
106,5,0.5610058118027315,True,4,5,4,5,0.875,True,
136,4,0.5599677205092608,True,5,5,5,5,1.0,True,
14,0,0.5619331759586467,True,4,5,4,5,0.875,True,
93,6,0.558227227823336,False,1,1,1,1,0.0,True,
105,4,0.5600996411913461,True,4,5,4,5,0.875,True,
78,14,0.5573507634950867,True,5,5,5,5,1.0,True,
105,0,0.5552513534595082,True,5,5,5,5,1.0,True,
36,14,0.5559090041745298,True,5,5,5,5,1.0,True,
31,2,0.557851295371139,True,5,5,5,5,1.0,True,
45,11,0.5542788209045363,True,4,5,4,5,0.875,True,
127,15,0.5530371522325722,False,5,5,5,5,1.0,True,
87,2,0.5525366671620572,True,5,5,5,5,1.0,True,
11,8,0.5596527084693604,True,4,4,4,5,0.8125,True,
27,0,0.5515913787275778,True,3,4,3,4,0.625,True,
27,10,0.5514973429786194,True,2,3,2,5,0.5,True,
44,1,0.5510214927215858,True,5,5,5,5,1.0,True,
0,2,0.550850682187504,True,4,5,4,5,0.875,True,
0,11,0.550850682187504,True,4,4,4,4,0.75,True,
148,13,0.5575443717888816,False,3,3,3,4,0.5625,True,
77,7,0.5507517748696353,True,5,5,5,5,1.0,True,
126,9,0.5570116290943,False,2,2,2,2,0.25,True,
11,5,0.5505209506246815,True,3,3,3,4,0.5625,True,
124,10,0.5501722184112489,False,3,4,3,4,0.625,True,
39,7,0.5496379710995193,False,3,3,3,3,0.5,True,
6,15,0.5486052635869882,False,2,2,3,2,0.3125,True,
148,11,0.5506236771616713,True,4,5,4,5,0.875,True,
110,7,0.5485906287948691,False,3,3,3,3,0.5,True,
11,11,0.5468099962328894,True,4,5,4,5,0.875,True,
114,3,0.5445144623472239,True,4,5,4,5,0.875,True,
124,9,0.5444240130210242,False,3,3,3,4,0.5625,True,
110,0,0.5477375126071151,True,3,4,3,5,0.6875,True,
124,15,0.5419608793600585,True,4,4,4,5,0.8125,True,
8,12,0.5384790040491312,True,3,4,3,4,0.625,True,
58,6,0.5396406112634646,True,5,5,5,5,1.0,True,
113,11,0.5387820683429881,True,4,4,4,5,0.8125,True,
14,5,0.5370626585443246,True,5,5,5,5,1.0,True,
82,1,0.5468952092453243,True,5,5,5,5,1.0,True,
111,0,0.5354769569230576,True,5,5,5,5,1.0,True,
9,8,0.5339197093968104,False,3,3,3,2,0.4375,True,
52,9,0.5338059943229958,True,5,5,5,5,1.0,True,
8,8,0.5384790040491312,True,4,4,4,5,0.8125,True,
142,15,0.5318773680311244,False,2,2,3,2,0.3125,True,
150,15,0.5313487626609072,False,3,4,4,5,0.75,True,
158,13,0.5348399198128939,True,5,5,5,5,1.0,True,
129,7,0.5308409912350825,False,1,1,1,1,0.0,True,
140,9,0.5303049587027435,False,1,1,1,1,0.0,True,
20,14,0.5294703111425542,True,4,5,4,4,0.8125,True,
70,2,0.5317482199311407,False,2,3,3,2,0.375,True,
117,5,0.5316276537785036,False,3,4,4,4,0.6875,True,
8,3,0.5277724204735267,True,3,4,3,4,0.625,True,
149,10,0.5239423030422827,True,4,4,4,5,0.8125,True,
103,8,0.519807622510076,True,5,5,5,5,1.0,True,
18,15,0.5283414890873072,True,4,4,4,5,0.8125,True,
141,2,0.5254296716858405,False,2,2,2,2,0.25,True,
37,9,0.5222844645850911,True,5,5,5,5,1.0,True,
15,15,0.5185996514861573,True,4,5,4,5,0.875,True,
98,13,0.5204540493297397,True,5,5,5,5,1.0,True,
146,13,0.5183736398468559,False,2,2,3,2,0.3125,True,
127,11,0.5179615002226821,True,5,5,5,5,1.0,True,
15,10,0.5185996514861573,True,3,4,3,5,0.6875,True,
136,12,0.5183477440514629,True,5,5,5,5,1.0,True,
98,0,0.5170380480173336,True,5,5,5,5,1.0,True,
34,11,0.5174796691567645,True,5,5,5,5,1.0,True,
68,2,0.5162204864786528,True,4,4,4,5,0.8125,True,
12,12,0.5161690835136683,True,3,4,3,4,0.625,True,
45,9,0.5156040456077174,True,3,3,3,4,0.5625,True,
77,0,0.5144844666566799,True,5,5,5,5,1.0,True,
82,12,0.515080698922326,True,5,5,5,5,1.0,True,
45,3,0.5146592951577262,True,4,5,4,5,0.875,True,
103,10,0.51337334782798,True,5,5,5,5,1.0,True,
63,10,0.5119202032467008,False,3,3,3,4,0.5625,True,
117,14,0.5125002172316147,True,5,5,5,5,1.0,True,
147,15,0.5118223974466759,False,3,4,3,4,0.625,True,
141,1,0.5118161526387393,False,3,3,3,3,0.5,True,
88,0,0.5134868569787885,True,2,3,2,3,0.375,True,
87,0,0.5091889661257422,True,5,5,5,5,1.0,True,
37,10,0.5107370341664557,True,5,5,5,5,1.0,True,
8,5,0.510426500968797,True,3,3,3,4,0.5625,True,
4,4,0.5089070296574701,True,5,5,5,5,1.0,True,
4,14,0.5088969385491815,True,3,4,3,5,0.6875,True,
10,6,0.5088245136905457,True,4,4,3,5,0.75,True,
40,10,0.5087597968319595,True,5,5,5,5,1.0,True,
130,12,0.5068565214157249,False,2,2,2,2,0.25,True,
142,1,0.5067492284346331,False,2,2,3,2,0.3125,True,
135,12,0.5067649789260175,False,3,4,4,4,0.6875,True,
31,15,0.5080416981001753,True,5,5,5,5,1.0,True,
32,11,0.5067004686398012,False,3,3,3,4,0.5625,True,
47,9,0.5066970043793595,True,2,2,2,2,0.25,True,
120,4,0.5044199059554085,True,5,5,5,5,1.0,True,
61,6,0.5134951882854332,True,5,5,5,5,1.0,True,
143,2,0.503524381373891,False,3,4,4,4,0.6875,True,
77,5,0.5062317619887119,True,5,5,5,5,1.0,True,
59,2,0.5031495946177138,False,2,2,2,2,0.25,True,
37,13,0.503199949358119,True,5,5,5,5,1.0,True,
146,15,0.5021507763886659,True,4,5,4,5,0.875,True,
