idx,trace_idx,confidence,correct,faithfulness,utility,coherence,factuality,reasoning_score,judge_ok,error
55,4,0.8410605776224489,True,3,3,3,4,0.5625,True,
55,6,0.8484557292929625,True,3,4,3,5,0.6875,True,
55,8,0.8535045763737525,True,4,4,4,4,0.75,True,
55,10,0.83199803531076,True,3,3,3,4,0.5625,True,
55,11,0.8353285326908544,True,3,4,3,4,0.625,True,
55,14,0.8387813238268972,True,3,3,3,4,0.5625,True,
59,0,0.7928144334041608,True,3,3,3,4,0.5625,True,
59,1,0.8285521549199266,True,3,4,3,4,0.625,True,
59,2,0.8285521549199266,True,3,3,3,4,0.5625,True,
59,3,0.8285521549199266,True,1,1,1,1,0.0,True,
59,5,0.8312933722331046,True,2,3,2,3,0.375,True,
59,8,0.8312933722331046,True,3,4,3,4,0.625,True,
59,9,0.8312933722331046,True,3,3,3,4,0.5625,True,
59,10,0.832458017650081,True,4,4,3,5,0.75,True,
59,12,0.832458017650081,True,4,5,4,5,0.875,True,
59,13,0.832458017650081,True,3,4,3,4,0.625,True,
59,15,0.832458017650081,True,4,4,3,5,0.75,True,
64,10,0.8715798697595384,True,3,2,2,3,0.375,True,
69,0,0.9690893290176231,False,5,5,5,5,1.0,True,
69,2,0.8427596070506027,False,5,5,5,5,1.0,True,
70,15,0.9575859505572523,True,5,5,5,5,1.0,True,
71,2,0.832846977791307,True,5,5,5,5,1.0,True,
71,3,0.8672170362711985,True,5,5,5,5,1.0,True,
71,6,0.8336506282875686,True,5,5,5,5,1.0,True,
71,10,0.8367767360190494,True,3,4,3,5,0.6875,True,
71,14,0.8341911385891136,True,5,5,5,5,1.0,True,
73,1,0.7859171277911926,True,5,5,5,5,1.0,True,
73,9,0.828863873127118,True,5,5,5,5,1.0,True,
73,15,0.7808991017493013,True,5,5,5,5,1.0,True,
74,10,0.9082860518707518,True,3,3,2,5,0.5625,True,
74,13,0.8786980292894845,True,2,2,2,5,0.4375,True,
75,1,0.8422534916153364,False,5,5,5,5,1.0,True,
75,4,0.8465640344310664,False,5,5,5,5,1.0,True,
75,5,0.7844422115650785,False,5,5,5,5,1.0,True,
75,6,0.8460139947929842,False,3,4,3,5,0.6875,True,
75,7,0.7941502863573732,False,5,5,5,5,1.0,True,
75,11,0.8481333522776299,False,4,4,4,5,0.8125,True,
75,12,0.8438523760787269,False,5,4,4,5,0.875,True,
75,14,0.7813291666389862,False,5,5,5,5,1.0,True,
76,0,0.9455598478290133,False,2,2,2,2,0.25,True,
76,6,0.840875393532061,False,3,3,3,4,0.5625,True,
79,15,0.7879229048798111,True,4,4,4,5,0.8125,True,
80,9,0.9600511347030217,True,5,5,5,5,1.0,True,
81,0,0.9210306423498283,True,5,5,5,5,1.0,True,
81,1,0.9219973895402234,True,5,5,5,5,1.0,True,
81,6,0.9075356987920674,True,5,5,5,5,1.0,True,
81,9,0.9155117942269257,True,5,5,5,5,1.0,True,
81,11,0.8964014835117432,True,5,5,5,5,1.0,True,
81,12,0.9177323788998378,True,5,5,5,5,1.0,True,
81,13,0.8112546039396156,False,5,5,5,5,1.0,True,
81,14,0.9177323788998378,True,5,5,5,5,1.0,True,
86,15,0.813169691051014,False,5,5,5,5,1.0,True,
92,11,0.7845093494927647,True,4,5,4,5,0.875,True,
94,0,0.7988319746537064,False,5,5,5,5,1.0,True,
94,2,0.8122103625385493,False,5,5,5,5,1.0,True,
94,4,0.8122103625385493,False,5,5,5,5,1.0,True,
94,6,0.8122103625385493,False,5,5,5,5,1.0,True,
94,8,0.8191707410796059,False,5,5,5,5,1.0,True,
94,14,0.8093329878252962,False,5,5,5,5,1.0,True,
95,1,0.8807040714148135,False,3,3,3,4,0.5625,True,
96,10,0.8333504607856516,False,5,5,5,5,1.0,True,
103,8,0.8146734237729235,False,4,4,4,4,0.75,True,
113,8,0.7801193517604681,False,2,2,2,2,0.25,True,
113,10,0.8630756401494808,False,2,2,2,2,0.25,True,
113,13,0.78489592631397,False,2,2,2,2,0.25,True,
113,14,0.78489592631397,False,2,2,2,2,0.25,True,
113,15,0.78489592631397,False,2,2,2,2,0.25,True,
114,6,0.7787551921474313,True,4,4,4,5,0.8125,True,
114,8,0.7787551921474313,True,5,5,5,5,1.0,True,
114,15,0.7849322821991734,True,3,4,3,5,0.6875,True,
116,2,0.9151496006870637,False,2,2,2,2,0.25,True,
124,0,0.8334760466644214,False,4,4,4,4,0.75,True,
124,15,0.9436348641053508,False,5,5,5,5,1.0,True,
127,1,0.8293602343686333,False,5,5,5,5,1.0,True,
127,6,0.8293171124519841,False,5,5,5,5,1.0,True,
127,7,0.8258811759900574,False,5,5,5,5,1.0,True,
127,10,0.8258811759900574,False,5,5,5,5,1.0,True,
127,11,0.829465750943979,False,5,5,5,5,1.0,True,
127,13,0.829465750943979,False,5,5,5,5,1.0,True,
131,0,0.7994635960178538,True,3,3,3,5,0.625,True,
131,1,0.7994635960178538,True,5,5,5,5,1.0,True,
131,4,0.8047597065696056,True,5,5,5,5,1.0,True,
131,5,0.8047597065696056,True,4,4,4,5,0.8125,True,
131,10,0.801745959549249,True,5,5,5,5,1.0,True,
131,12,0.801745959549249,True,3,4,3,4,0.625,True,
131,14,0.801745959549249,True,5,5,5,5,1.0,True,
136,1,0.789041495324426,False,5,4,5,5,0.9375,True,
136,3,0.789041495324426,False,5,4,5,5,0.9375,True,
136,4,0.789041495324426,False,5,4,5,5,0.9375,True,
136,9,0.786508890852704,False,5,4,5,5,0.9375,True,
136,15,0.790108445485526,False,4,4,4,5,0.8125,True,
137,3,0.9611014034853784,False,2,2,2,2,0.25,True,
139,1,0.9676964434801661,False,1,1,1,1,0.0,True,
142,13,0.9745458247797291,False,5,5,5,5,1.0,True,
142,15,0.8770706795205121,False,5,5,5,5,1.0,True,
143,11,0.7806775073718044,False,5,5,5,5,1.0,True,
143,15,0.782311409596356,False,5,5,5,5,1.0,True,
146,2,0.9564056236484325,False,1,1,1,1,0.0,True,
147,0,0.8391749202296808,True,5,5,5,5,1.0,True,
147,1,0.9025554186218698,True,3,4,3,5,0.6875,True,
147,2,0.9025554186218698,True,5,5,5,5,1.0,True,
147,5,0.9053613947842883,True,5,5,5,5,1.0,True,
147,6,0.9012548673813721,True,5,5,5,5,1.0,True,
147,7,0.8846091942124626,True,5,5,5,5,1.0,True,
147,8,0.9012548673813721,True,5,5,5,5,1.0,True,
147,9,0.9012548673813721,True,5,5,5,5,1.0,True,
147,10,0.9040096395535464,True,3,4,3,5,0.6875,True,
147,11,0.9040096395535464,True,5,5,5,5,1.0,True,
147,12,0.9040096395535464,True,5,5,5,5,1.0,True,
147,13,0.899958089337046,True,5,5,5,5,1.0,True,
147,14,0.899958089337046,True,5,5,5,5,1.0,True,
147,15,0.899958089337046,True,3,4,3,5,0.6875,True,
148,1,0.8395453596524213,False,5,5,5,5,1.0,True,
148,3,0.8189602318671638,True,5,5,5,5,1.0,True,
148,5,0.8453924286281219,True,5,5,5,5,1.0,True,
148,6,0.8606622684986696,False,5,5,5,5,1.0,True,
148,14,0.8017945436200332,False,5,5,5,5,1.0,True,
150,1,0.814257186709016,False,5,5,5,5,1.0,True,
150,4,0.8170359817199582,False,5,5,5,5,1.0,True,
150,6,0.8191021417113138,False,5,5,5,5,1.0,True,
150,10,0.8193313475777652,False,5,5,5,5,1.0,True,
150,11,0.8193313475777652,False,5,5,5,5,1.0,True,
150,12,0.8193313475777652,False,5,5,5,5,1.0,True,
150,14,0.814405560401717,False,5,5,5,5,1.0,True,
150,15,0.816655162381126,False,5,5,5,5,1.0,True,
155,2,0.7979575338992676,True,5,5,5,5,1.0,True,
155,7,0.7944888737113872,True,5,5,5,5,1.0,True,
155,8,0.7944888737113872,True,2,3,3,5,0.5625,True,
155,15,0.80540847734839,True,3,4,3,5,0.6875,True,
156,0,0.8990633484014072,True,5,5,5,5,1.0,True,
156,1,0.8238325811919487,True,5,5,5,5,1.0,True,
156,2,0.8748564446261711,True,3,4,3,5,0.6875,True,
156,4,0.8766830742211138,True,5,5,5,5,1.0,True,
156,6,0.8977376564972874,True,5,5,5,5,1.0,True,
156,8,0.8984228770178571,True,5,5,5,5,1.0,True,
156,12,0.8983367429475355,True,5,5,5,5,1.0,True,
156,13,0.8753452913828861,True,5,5,5,5,1.0,True,
156,15,0.8993103330738381,True,5,5,5,5,1.0,True,
159,11,0.8103157852981262,True,5,5,5,5,1.0,True,
160,3,0.8000310508281868,False,5,5,5,5,1.0,True,
