idx,trace_idx,confidence,correct,faithfulness,utility,coherence,factuality,reasoning_score,judge_ok,error
61,15,0.3282946741097882,True,4,5,4,5,0.875,True,
63,6,0.31911809997772905,False,4,4,3,4,0.6875,True,
63,7,0.32030564098735387,False,4,4,3,4,0.6875,True,
63,9,0.3378809858068414,False,4,4,3,4,0.6875,True,
63,10,0.35506531857100726,True,5,5,5,5,1.0,True,
63,11,0.3232579973726503,False,4,4,3,4,0.6875,True,
63,12,0.3590564203858961,False,4,4,3,4,0.6875,True,
65,0,0.3190600141642018,False,5,5,5,5,1.0,True,
66,2,0.3486687541256505,True,5,5,5,5,1.0,True,
66,4,0.34545836312490386,False,4,5,4,5,0.875,True,
66,9,0.5469389485146756,True,5,5,5,5,1.0,True,
66,10,0.4887572614311228,True,5,5,5,5,1.0,True,
68,6,0.3290690386301363,True,5,5,5,5,1.0,True,
68,13,0.3582108487866404,False,5,5,5,5,1.0,True,
69,6,0.3397687256523127,False,4,5,4,5,0.875,True,
70,1,0.33470765526336316,True,5,5,5,5,1.0,True,
70,3,0.35344960935088104,True,4,5,4,5,0.875,True,
70,4,0.4020368416461001,False,5,5,5,5,1.0,True,
70,6,0.34035464391258446,False,1,1,1,1,0.0,True,
70,8,0.3659174580341893,False,4,5,4,5,0.875,True,
70,9,0.34181856133454525,True,4,5,4,5,0.875,True,
70,15,0.32977926624630455,False,5,5,5,5,1.0,True,
72,2,0.3881544839895508,True,5,5,5,5,1.0,True,
72,5,0.3740323140690045,False,5,5,5,5,1.0,True,
72,14,0.4494900538828803,True,5,5,5,5,1.0,True,
72,15,0.3864244569476083,True,5,5,5,5,1.0,True,
73,2,0.3601320973477156,False,4,4,3,4,0.6875,True,
73,5,0.3486186304697739,False,3,4,3,4,0.625,True,
73,9,0.3362650165659126,True,5,5,5,5,1.0,True,
73,11,0.3758960462286804,True,5,5,5,5,1.0,True,
73,14,0.33862628480894774,True,5,5,5,5,1.0,True,
74,0,0.37457678538875716,True,4,4,3,5,0.75,True,
74,1,0.44136602723272544,True,4,5,4,5,0.875,True,
74,2,0.3406887492614272,False,5,5,5,5,1.0,True,
74,3,0.35689416897396287,False,5,5,5,5,1.0,True,
74,4,0.3710701712090069,True,5,5,5,5,1.0,True,
74,7,0.33952405479502473,True,5,5,5,5,1.0,True,
74,9,0.4693756817911071,True,4,5,4,5,0.875,True,
74,10,0.3688753732239826,True,4,4,4,5,0.8125,True,
74,11,0.40483187066954385,True,4,5,4,4,0.8125,True,
74,13,0.3286586062058016,False,1,1,1,1,0.0,True,
74,14,0.358839058240919,False,4,5,4,5,0.875,True,
78,0,0.42495054506101065,True,5,5,5,5,1.0,True,
78,1,0.33025902930964407,False,5,5,5,5,1.0,True,
78,5,0.3308445080995992,True,4,5,4,5,0.875,True,
78,6,0.3904156314019503,True,4,5,4,5,0.875,True,
78,8,0.3382642984900107,True,4,5,4,5,0.875,True,
78,10,0.4068666888868218,True,5,5,5,5,1.0,True,
78,12,0.4422045180261285,True,5,5,5,5,1.0,True,
80,0,0.3329280187558212,True,5,5,5,5,1.0,True,
80,2,0.41628829249353866,True,5,5,5,5,1.0,True,
80,3,0.41801526789356663,True,5,5,5,5,1.0,True,
80,6,0.33226378064943013,True,5,5,5,5,1.0,True,
80,7,0.47339651204577377,True,5,5,5,5,1.0,True,
80,8,0.3904890912220368,True,5,5,5,5,1.0,True,
80,10,0.3988906427968556,False,3,4,3,5,0.6875,True,
80,14,0.3519884348311403,True,4,5,4,4,0.8125,True,
81,3,0.324243450814094,False,3,3,2,3,0.4375,True,
82,4,0.3836684088037347,True,5,5,5,5,1.0,True,
82,9,0.32427336799814577,False,4,5,4,5,0.875,True,
83,1,0.34820617618953537,False,5,5,5,5,1.0,True,
83,3,0.3613603293756382,False,5,5,5,5,1.0,True,
83,7,0.3361888104197442,False,4,4,3,4,0.6875,True,
83,9,0.3259881979320598,False,4,4,3,4,0.6875,True,
83,14,0.3265536415473027,False,4,4,3,4,0.6875,True,
85,0,0.3851271115754429,True,5,5,5,5,1.0,True,
85,1,0.41179934617599057,True,5,5,5,5,1.0,True,
85,8,0.4455297758959872,True,4,5,4,5,0.875,True,
85,10,0.5231054163252886,True,5,5,5,5,1.0,True,
85,11,0.42161811169968116,True,5,5,5,5,1.0,True,
85,13,0.3194684941893891,True,5,5,5,5,1.0,True,
85,14,0.4346830256783001,True,5,5,5,5,1.0,True,
85,15,0.39991429464589295,True,5,5,5,5,1.0,True,
87,3,0.3305856133878218,False,5,5,5,5,1.0,True,
87,4,0.41033159266753316,True,5,5,5,5,1.0,True,
87,6,0.3415698895122163,True,5,5,5,5,1.0,True,
87,9,0.3564758361036881,True,5,5,5,5,1.0,True,
87,11,0.3265369165212717,False,5,5,5,5,1.0,True,
87,13,0.32853984358421545,True,5,5,5,5,1.0,True,
88,3,0.32492875648631214,True,5,5,5,5,1.0,True,
88,8,0.32173043690463476,True,4,5,4,5,0.875,True,
88,9,0.3226633517703322,True,4,5,4,5,0.875,True,
88,14,0.3882024151302474,True,4,5,4,5,0.875,True,
88,15,0.3440342007264564,True,5,5,5,5,1.0,True,
94,9,0.3320282666518075,False,4,4,4,4,0.75,True,
94,10,0.3273938008148697,False,1,1,1,1,0.0,True,
94,11,0.3518449584715261,False,4,4,3,4,0.6875,True,
98,0,0.3700537402053446,True,5,5,5,5,1.0,True,
98,1,0.32943325421985137,False,4,5,4,5,0.875,True,
98,4,0.32337162389051716,True,5,5,5,5,1.0,True,
98,6,0.33493468491053185,False,5,5,5,5,1.0,True,
98,8,0.42836404263575417,True,5,5,5,5,1.0,True,
98,11,0.3719769605004519,True,5,5,5,5,1.0,True,
98,14,0.43184836432237894,True,5,5,5,5,1.0,True,
105,11,0.3219430972332935,False,5,5,5,5,1.0,True,
107,0,0.41256324075880385,True,4,5,4,5,0.875,True,
107,1,0.369179324422431,True,5,5,5,5,1.0,True,
107,10,0.3238203046812933,True,5,5,5,5,1.0,True,
107,12,0.3681539513585061,False,4,5,4,5,0.875,True,
107,13,0.332938693878662,False,5,5,5,5,1.0,True,
107,14,0.3193003933912475,True,4,5,4,5,0.875,True,
107,15,0.32795051694626914,True,4,5,4,5,0.875,True,
111,5,0.32365089596518576,True,5,5,5,5,1.0,True,
112,0,0.43782489523973656,True,5,5,5,5,1.0,True,
112,1,0.460686511235665,True,5,5,5,5,1.0,True,
112,6,0.32467193390074933,True,4,5,4,5,0.875,True,
112,10,0.42077128863193025,True,5,5,5,5,1.0,True,
112,12,0.3553579517600998,True,5,5,5,5,1.0,True,
112,13,0.3934778217163134,True,4,5,4,5,0.875,True,
114,0,0.3232225074605413,False,3,4,3,4,0.625,True,
114,9,0.3257350422752612,False,3,4,3,4,0.625,True,
117,10,0.3890060943759126,True,4,5,4,5,0.875,True,
118,6,0.3396582425184755,False,5,5,5,5,1.0,True,
121,12,0.3174646878490463,True,5,5,5,5,1.0,True,
121,15,0.3173586485479663,False,5,5,5,5,1.0,True,
122,9,0.3234400358746189,True,3,4,3,5,0.6875,True,
123,12,0.3527292817057291,False,4,4,3,5,0.75,True,
128,0,0.3641473172785213,True,3,3,3,4,0.5625,True,
128,14,0.3381467101710019,True,3,3,3,4,0.5625,True,
130,8,0.32284922057445764,False,3,3,3,3,0.5,True,
136,0,0.3195579895231145,True,4,4,4,5,0.8125,True,
136,2,0.38156039622775484,False,5,5,5,5,1.0,True,
136,6,0.33899105082461267,True,3,4,3,4,0.625,True,
136,8,0.31758750728989965,True,5,5,5,5,1.0,True,
136,12,0.3183370335655947,True,4,5,4,5,0.875,True,
136,13,0.31814710073316727,False,5,5,5,5,1.0,True,
139,1,0.3497706024115254,False,5,5,5,5,1.0,True,
139,4,0.36753598860601966,False,3,4,3,4,0.625,True,
139,9,0.3266920968958049,False,5,5,4,5,0.9375,True,
139,12,0.3308741617948175,True,4,5,4,5,0.875,True,
139,15,0.33240649436589764,False,5,5,5,5,1.0,True,
142,9,0.3270838855702241,False,3,3,3,3,0.5,True,
142,12,0.31902338459535373,False,5,5,5,5,1.0,True,
143,12,0.31870347378142183,False,1,1,1,1,0.0,True,
147,4,0.3591082820720217,False,3,3,3,4,0.5625,True,
148,1,0.4673776147320087,False,5,5,5,5,1.0,True,
148,4,0.32105304602848855,False,5,5,5,5,1.0,True,
148,7,0.33576511574742296,False,5,5,5,5,1.0,True,
148,9,0.32026174291616055,False,5,5,5,5,1.0,True,
148,10,0.3452961825883311,False,5,5,5,5,1.0,True,
148,12,0.3256663379694829,False,5,5,5,5,1.0,True,
152,2,0.3425561486240311,False,4,5,4,5,0.875,True,
152,11,0.31833151875352844,True,5,5,5,5,1.0,True,
152,13,0.38591582431795235,True,5,5,5,5,1.0,True,
153,3,0.3572415882151876,False,5,5,5,5,1.0,True,
154,0,0.32226207901846804,False,1,1,1,1,0.0,True,
155,5,0.31800735634460264,True,4,5,4,5,0.875,True,
156,5,0.352748865750294,False,4,4,4,4,0.75,True,
156,6,0.3616096975867709,False,5,5,5,5,1.0,True,
156,8,0.33474088235930843,False,4,5,4,5,0.875,True,
156,9,0.39404385875847153,True,4,5,4,5,0.875,True,
156,13,0.36922060149166647,True,5,5,5,5,1.0,True,
156,15,0.36310677562461174,False,5,5,5,5,1.0,True,
158,8,0.3350936929162188,False,4,4,4,4,0.75,True,
159,1,0.3329136413291529,True,5,5,5,5,1.0,True,
159,2,0.3231952259825183,True,5,5,5,5,1.0,True,
159,13,0.39735687506592743,False,5,5,5,5,1.0,True,
159,15,0.32567303277213394,False,5,5,5,5,1.0,True,
