idx,trace_idx,confidence,correct,faithfulness,utility,coherence,factuality,reasoning_score,judge_ok,error
94,9,0.4976770852556643,False,4,3,3,3,0.5625,True,
94,12,0.5718040474677095,False,5,5,5,5,1.0,True,
95,10,0.48205997553068325,False,5,5,5,5,1.0,True,
95,13,0.4232537037603311,False,3,3,3,4,0.5625,True,
96,1,0.40466369221675375,False,5,5,5,5,1.0,True,
96,4,0.5148385015482875,False,4,4,4,4,0.75,True,
96,9,0.4846108797975204,False,4,4,4,4,0.75,True,
96,12,0.40345929190809743,False,4,4,4,4,0.75,True,
96,14,0.4310991950831409,False,3,4,3,4,0.625,True,
98,15,0.7965618543082683,True,5,5,5,5,1.0,True,
101,1,0.7561449316790774,False,5,5,5,5,1.0,True,
103,13,0.8770537496272506,False,5,5,5,5,1.0,True,
103,14,0.3943325080963348,False,4,4,4,4,0.75,True,
105,5,0.3998919863392511,False,5,5,5,5,1.0,True,
105,6,0.3955746669032656,False,5,5,5,5,1.0,True,
105,7,0.4332044774603314,False,5,5,5,5,1.0,True,
105,13,0.8538065996327845,False,3,2,3,2,0.375,True,
106,15,0.3938963285942406,False,3,3,3,3,0.5,True,
108,1,0.4061005765831847,False,4,4,3,4,0.6875,True,
109,9,0.5193365435145977,False,4,4,4,5,0.8125,True,
111,3,0.5549381509388203,False,3,3,3,4,0.5625,True,
112,3,0.8126167299837246,False,5,5,5,5,1.0,True,
113,0,0.43816962002442655,False,4,4,4,4,0.75,True,
113,7,0.6920191758780925,False,3,3,3,4,0.5625,True,
113,9,0.7316103069608086,False,5,5,5,5,1.0,True,
113,11,0.4487723656644685,False,1,1,1,1,0.0,True,
113,13,0.3947550898013914,False,3,3,3,4,0.5625,True,
116,8,0.43859358657045927,True,4,4,4,3,0.6875,True,
116,15,0.4129891524235872,False,4,4,4,4,0.75,True,
117,3,0.6673113264951106,False,5,5,5,5,1.0,True,
118,7,0.4055923796453188,False,5,4,4,5,0.875,True,
118,15,0.485879978190125,False,2,2,3,3,0.375,True,
119,3,0.880064814126818,False,2,2,2,2,0.25,True,
119,5,0.4382722835128853,False,4,4,4,5,0.8125,True,
119,6,0.5957029702565032,False,2,2,3,3,0.375,True,
119,7,0.4066822549579622,False,4,4,4,5,0.8125,True,
120,5,0.5573436870180292,False,5,5,5,5,1.0,True,
120,13,0.5154020038910008,False,5,5,5,5,1.0,True,
121,8,0.4079092564879545,False,5,5,5,5,1.0,True,
122,1,0.574497537492478,True,5,5,5,5,1.0,True,
122,12,0.704991217699833,True,5,5,5,5,1.0,True,
123,3,0.4864806769987351,True,5,5,5,5,1.0,True,
123,9,0.6375454118456715,False,4,4,4,5,0.8125,True,
124,4,0.5283164605548762,False,5,5,5,5,1.0,True,
124,8,0.41001949875685295,False,4,4,4,4,0.75,True,
124,11,0.5555922334459351,False,4,4,4,4,0.75,True,
124,14,0.4149775234996446,False,3,3,3,3,0.5,True,
124,15,0.5772177912302151,False,3,4,3,4,0.625,True,
125,6,0.41461450959689267,False,5,5,5,5,1.0,True,
125,10,0.8978313214944157,False,5,5,5,5,1.0,True,
126,9,0.44283950845227443,False,5,5,5,5,1.0,True,
127,2,0.4230464369405573,False,1,1,1,1,0.0,True,
127,3,0.741961651635348,False,5,5,5,5,1.0,True,
127,10,0.46869893550451186,False,5,5,5,5,1.0,True,
129,7,0.44903594060052204,False,3,3,3,4,0.5625,True,
129,14,0.4490147658372097,False,2,2,2,2,0.25,True,
132,7,0.8771584199632728,False,5,5,5,5,1.0,True,
134,1,0.5638453927509361,False,2,2,3,2,0.3125,True,
134,6,0.4133768068046089,False,4,4,4,4,0.75,True,
134,11,0.801050455122818,False,2,2,2,2,0.25,True,
135,8,0.41929772122156717,False,5,5,5,5,1.0,True,
136,1,0.40589127233232275,False,5,5,5,5,1.0,True,
136,3,0.8457079459010535,False,5,5,5,5,1.0,True,
137,4,0.6747825368361063,False,3,3,3,4,0.5625,True,
137,9,0.7339421028983772,False,2,2,2,2,0.25,True,
138,11,0.41207123442617366,False,4,4,4,4,0.75,True,
139,1,0.4537743847458516,False,5,5,5,5,1.0,True,
139,7,0.5263191396804171,False,2,2,2,2,0.25,True,
140,2,0.8035120358879202,False,2,2,2,2,0.25,True,
140,12,0.874412517049178,False,2,2,2,2,0.25,True,
141,0,0.4066280940151808,False,5,5,5,5,1.0,True,
141,1,0.4222532448012127,False,5,5,5,5,1.0,True,
141,12,0.4334102708949848,False,5,5,5,5,1.0,True,
144,2,0.4560050590759018,False,5,5,5,5,1.0,True,
144,3,0.5192719163629266,True,4,4,4,4,0.75,True,
144,5,0.4802592933482174,True,5,5,5,5,1.0,True,
145,14,0.4375499170214737,False,5,5,5,5,1.0,True,
146,14,0.41101136887387507,False,5,5,5,5,1.0,True,
147,6,0.4088519368323291,True,1,1,1,1,0.0,True,
147,7,0.5593091632143246,False,1,1,1,1,0.0,True,
148,15,0.4821360863667521,False,5,5,5,5,1.0,True,
149,0,0.8965549720252463,True,5,5,5,5,1.0,True,
149,9,0.9016918763673054,False,1,1,1,1,0.0,True,
150,11,0.5341811859210609,False,4,4,4,4,0.75,True,
151,3,0.9025897165884925,False,1,1,1,1,0.0,True,
151,15,0.8995782331279503,False,5,5,5,5,1.0,True,
152,10,0.4783869974312686,True,5,5,5,5,1.0,True,
153,6,0.3917399395525758,False,5,5,5,5,1.0,True,
153,7,0.40763096523265135,False,5,5,5,5,1.0,True,
154,11,0.457063357319527,False,5,5,5,5,1.0,True,
154,14,0.7826155235846382,False,5,5,5,5,1.0,True,
155,15,0.479261361819558,False,5,5,5,5,1.0,True,
156,0,0.44441666575289546,True,5,5,5,5,1.0,True,
156,4,0.5423101197462166,False,4,4,4,5,0.8125,True,
157,2,0.3910541770129483,False,5,5,5,5,1.0,True,
157,13,0.4939344889514994,True,5,5,5,5,1.0,True,
158,1,0.6265637346449264,False,5,5,5,5,1.0,True,
158,9,0.4397788478694669,False,4,5,4,5,0.875,True,
159,9,0.3942850053339141,True,5,5,5,5,1.0,True,
159,11,0.6300614336526501,True,5,5,5,5,1.0,True,
159,13,0.9024426538742946,True,5,5,5,5,1.0,True,
160,6,0.5001988590599916,False,5,5,5,5,1.0,True,
162,9,0.8408101156381603,False,5,5,5,5,1.0,True,
163,5,0.7730418877604177,False,5,5,5,5,1.0,True,
