idx,trace_idx,confidence,correct,faithfulness,utility,coherence,factuality,reasoning_score,judge_ok,error
101,6,0.9365012865304843,True,5,5,5,5,1.0,True,
101,7,0.9339378562487746,True,5,5,5,5,1.0,True,
101,8,0.9626436564492525,True,5,5,5,5,1.0,True,
101,9,0.9727871149774029,True,5,5,5,5,1.0,True,
101,12,0.954568773313799,True,5,5,5,5,1.0,True,
101,13,0.9572808999741409,True,5,5,5,5,1.0,True,
102,11,0.9235218890171463,True,5,5,5,5,1.0,True,
104,1,0.9202864594745119,True,5,5,5,5,1.0,True,
104,2,0.9317646695572769,False,2,2,2,2,0.25,True,
104,8,0.9666876751868929,True,5,5,5,5,1.0,True,
104,9,0.9656269048347589,True,5,5,5,5,1.0,True,
104,11,0.9587955066078115,True,5,5,5,5,1.0,True,
104,12,0.9328047079444172,True,5,5,5,5,1.0,True,
106,5,0.9294684613392511,False,1,1,1,1,0.0,True,
108,0,0.9615753428085245,False,5,5,5,5,1.0,True,
108,1,0.9448172417378505,False,5,5,5,5,1.0,True,
108,2,0.9596636540161055,False,5,5,5,5,1.0,True,
108,3,0.9624910361594301,False,5,5,5,5,1.0,True,
108,10,0.958911331528665,False,5,5,5,5,1.0,True,
110,4,0.9201357469610392,False,2,2,2,3,0.3125,True,
110,10,0.92072339573176,True,5,5,5,5,1.0,True,
112,1,0.9285077225658359,False,5,5,5,5,1.0,True,
112,13,0.9226548525934359,True,5,5,5,5,1.0,True,
113,14,0.9384421632584357,False,5,5,5,5,1.0,True,
114,2,0.9511541240806605,True,1,1,1,1,0.0,True,
116,3,0.9690218454631584,True,5,5,5,5,1.0,True,
116,7,0.9215097971818896,True,5,5,5,5,1.0,True,
119,8,0.9213569668867156,False,4,4,4,5,0.8125,True,
119,10,0.9209775142400676,False,5,4,5,5,0.9375,True,
120,1,0.9398001934504886,False,5,5,5,5,1.0,True,
120,4,0.9632485679954161,False,5,5,5,5,1.0,True,
120,6,0.9327171585633803,False,5,5,5,5,1.0,True,
120,11,0.9603754259012439,False,5,5,5,5,1.0,True,
120,12,0.9635238938436592,False,5,5,5,5,1.0,True,
121,0,0.9660989661185547,True,5,5,5,5,1.0,True,
121,6,0.941141975604454,True,5,5,5,5,1.0,True,
121,13,0.9504915578357371,False,4,4,4,4,0.75,True,
122,11,0.9376686806673216,True,5,5,5,5,1.0,True,
122,14,0.9587783325105118,False,5,5,5,5,1.0,True,
122,15,0.9612388825223266,True,3,3,3,4,0.5625,True,
126,3,0.930740910550339,False,2,2,2,2,0.25,True,
127,7,0.9247609870471878,False,5,4,5,5,0.9375,True,
131,0,0.9197614207162766,False,5,4,4,5,0.875,True,
134,3,0.9613551639528124,False,2,2,2,2,0.25,True,
134,4,0.9379784476275491,False,5,4,5,5,0.9375,True,
134,8,0.9540601348372615,False,5,5,5,5,1.0,True,
134,12,0.9421953614182538,False,2,2,2,2,0.25,True,
135,2,0.9418346475140835,False,1,1,1,1,0.0,True,
135,8,0.9578098824369914,False,5,5,5,5,1.0,True,
135,12,0.9308822123259088,False,2,2,2,2,0.25,True,
135,15,0.9434835037244923,False,5,5,5,5,1.0,True,
136,2,0.9206483264696228,False,4,4,4,5,0.8125,True,
138,5,0.925671914013381,True,4,4,4,5,0.8125,True,
139,6,0.9378570519090853,False,5,5,5,5,1.0,True,
139,9,0.9663151029616563,False,5,5,5,5,1.0,True,
140,1,0.9515375677441839,False,2,2,2,2,0.25,True,
140,12,0.9625695694510698,False,2,2,2,3,0.3125,True,
142,7,0.9210634088788683,False,2,2,3,2,0.3125,True,
142,9,0.9302820981578525,False,5,5,5,5,1.0,True,
144,9,0.9304848187833905,False,4,4,4,5,0.8125,True,
145,5,0.9588373701806533,False,5,5,5,5,1.0,True,
145,9,0.9313597934457029,False,5,5,5,5,1.0,True,
146,8,0.9309548411157553,False,1,1,1,1,0.0,True,
147,10,0.9503782506102263,True,5,5,5,5,1.0,True,
148,1,0.9307939650384915,False,4,4,4,5,0.8125,True,
149,11,0.9274831976528345,False,5,4,5,5,0.9375,True,
150,0,0.9299260461013776,False,5,5,5,5,1.0,True,
150,7,0.9566647193283494,False,2,2,2,2,0.25,True,
151,14,0.9409632766878284,False,5,5,5,5,1.0,True,
152,11,0.9330871771032142,True,5,5,5,5,1.0,True,
152,14,0.951513241859941,True,5,5,5,5,1.0,True,
153,2,0.9476607607913579,False,5,5,5,5,1.0,True,
154,8,0.9278038175388398,True,3,3,3,4,0.5625,True,
155,1,0.9630450220101716,True,5,5,5,5,1.0,True,
155,13,0.9222651903527507,True,5,5,5,5,1.0,True,
156,0,0.9233190710458381,False,5,5,5,5,1.0,True,
157,2,0.9682289206810921,True,5,5,5,5,1.0,True,
157,3,0.9282864326179914,True,5,5,5,5,1.0,True,
157,8,0.925157731830128,True,5,5,5,5,1.0,True,
157,11,0.9689930022710314,True,5,5,5,5,1.0,True,
157,12,0.9725641489575056,True,5,5,5,5,1.0,True,
158,0,0.9549536226606339,True,5,5,5,5,1.0,True,
158,6,0.937417099841764,False,5,5,5,5,1.0,True,
159,9,0.9497409792077174,False,5,4,5,5,0.9375,True,
160,13,0.9458590816058856,True,5,5,5,5,1.0,True,
161,6,0.929152989916512,True,4,4,4,5,0.8125,True,
161,8,0.9567119140775313,True,4,4,4,5,0.8125,True,
162,2,0.9594175577534159,False,5,5,5,5,1.0,True,
162,11,0.965474645435349,False,5,5,5,5,1.0,True,
163,15,0.9205893156262913,False,5,5,5,5,1.0,True,
